,Air_TempC_Avg,Air_TempC_Max,Air_TempC_Min,Relative_Humidity_Avg,Relative_Humidity_Max,Relative_Humidity_Min,Ppt_mm_Tot,WS_ms_300cm_Avg,WS_ms_300cm_Max,WS_ms_150cm_Avg,WS_ms_150cm_Max,WS_ms_75cm_Avg,WS_ms_75cm_Max,WinDir_mean_Resultant,WinDir_Std_Dev,Date_datetime,frost
994,15.19,25.18,4.65,35.3,75.7,11.76,0.0,2.319,11.59,1.68,10.81,1.28,10.81,286.0,52.6,2016-04-19,0
995,18.16,29.09,1.42,18.54,43.37,6.71,0.0,3.174,11.59,2.455,10.06,1.956,9.32,241.0,42.15,2016-04-20,0
996,19.74,29.84,4.81,19.08,36.33,8.18,0.0,2.565,13.83,1.8730000000000002,12.3,1.4140000000000001,11.56,110.0,65.68,2016-04-21,0
997,20.42,30.63,9.14,41.47,68.94,15.33,0.2,3.529,17.58,2.7110000000000003,13.8,2.1069999999999998,13.06,154.0,57.86,2016-04-22,0
998,20.69,29.54,9.8,39.67,87.2,12.52,0.0,3.787,17.58,3.037,16.78,2.452,12.31,198.0,31.84,2016-04-23,0
999,20.22,27.71,9.6,23.13,48.53,10.67,0.0,4.498,16.08,3.6010000000000004,15.29,2.827,13.8,230.0,29.54,2016-04-24,0
1000,20.41,29.1,10.65,20.63,36.11,7.4,0.0,4.9719999999999995,17.58,4.031000000000001,16.04,3.217,13.06,207.0,27.27,2016-04-25,0
1001,15.81,21.42,5.61,19.11,40.77,9.45,0.0,5.697,19.08,4.659,16.78,3.696,13.8,247.0,21.05,2016-04-26,0
1002,15.42,25.1,0.08,20.79,42.13,9.09,0.0,2.7119999999999997,12.33,2.076,10.81,1.636,9.32,224.0,43.02,2016-04-27,0
1003,18.83,26.72,6.52,17.92,31.34,10.64,0.0,4.276,15.33,3.405,15.29,2.745,13.8,203.0,31.17,2016-04-28,0
1004,15.85,22.63,8.69,24.63,35.63,15.99,0.0,4.855,16.83,3.9789999999999996,15.29,3.153,13.8,237.0,20.65,2016-04-29,0
1005,15.95,24.33,2.5,26.27,53.09,12.44,0.0,3.093,12.33,2.352,10.81,1.8259999999999998,9.32,187.0,41.54,2016-04-30,0
1006,14.63,21.33,7.87,34.55,55.45,15.35,0.0,5.189,13.83,4.1080000000000005,12.3,3.199,10.06,100.0,23.98,2016-05-01,0
1007,11.91,22.7,-0.67,42.9,81.9,20.17,0.0,1.556,10.84,1.053,10.06,0.865,9.32,110.0,51.35,2016-05-02,1
1008,16.84,26.72,3.63,29.56,56.98,14.82,0.0,2.177,9.34,1.4809999999999999,7.82,1.2009999999999998,7.82,3.0,54.84,2016-05-03,0
1009,20.94,29.73,8.23,21.69,45.09,10.58,0.0,2.3080000000000003,14.58,1.66,13.8,1.3219999999999998,14.55,108.0,59.87,2016-05-04,0
1010,22.99,31.91,8.32,17.34,30.02,10.56,0.0,3.4419999999999997,15.33,2.585,12.3,2.0269999999999997,11.56,135.0,44.75,2016-05-05,0
1011,25.04,33.16,17.29,13.59,24.41,5.57,0.0,4.854,14.58,3.9589999999999996,13.8,3.2260000000000004,11.56,189.0,30.04,2016-05-06,0
1012,17.42,25.94,7.34,16.09,30.18,6.6,0.0,3.3089999999999997,16.08,2.506,14.54,1.952,13.8,231.0,32.8,2016-05-07,0
1013,17.19,24.97,5.69,18.32,27.44,11.06,0.0,4.637,16.08,3.738,14.54,2.9610000000000003,13.06,232.0,25.91,2016-05-08,0
1014,19.03,27.08,8.13,24.41,42.04,14.59,0.0,4.753,14.58,3.853,13.05,3.069,12.31,245.0,27.46,2016-05-09,0
1015,20.29,29.63,8.77,20.31,39.69,7.05,0.0,3.6519999999999997,13.83,2.886,12.3,2.27,10.81,216.0,40.73,2016-05-10,0
1016,19.71,32.0,4.9,16.76,31.38,7.76,0.0,1.959,10.84,1.345,10.81,1.051,9.32,225.0,51.31,2016-05-11,0
1017,22.7,32.29,9.5,26.39,46.32,14.4,0.0,3.596,12.33,2.7460000000000004,10.81,2.199,9.32,114.0,73.32,2016-05-12,0
1018,23.85,34.32,11.29,35.96,70.14,11.46,0.0,2.195,11.59,1.5830000000000002,9.31,1.2890000000000001,7.82,182.0,63.13,2016-05-13,0
1019,22.43,30.82,15.92,43.3,74.37,18.23,0.9,4.218,15.33,3.362,13.8,2.7,11.56,136.0,44.48,2016-05-14,0
1020,23.52,31.36,15.43,37.33,82.6,8.79,0.3,3.991,13.83,3.242,12.3,2.609,10.81,206.0,33.82,2016-05-15,0
1021,23.38,30.62,11.38,16.91,28.45,10.43,0.0,5.012,16.83,4.0680000000000005,14.54,3.245,12.31,234.0,25.98,2016-05-16,0
1022,17.16,26.73,10.09,45.07,90.2,16.15,3.3,3.4,14.58,2.63,13.8,2.06,10.81,8.0,66.98,2016-05-17,0
1023,13.01,21.33,6.89,76.13,95.7,40.27,16.4,2.5810000000000004,13.83,1.8869999999999998,13.05,1.4409999999999998,10.06,31.0,57.51,2016-05-18,0
1024,15.65,25.6,4.61,60.95,97.9,24.84,0.1,1.268,9.34,0.8390000000000001,7.82,0.622,7.82,196.0,42.96,2016-05-19,0
1025,22.11,30.5,10.21,32.36,79.86,13.31,0.0,2.6180000000000003,12.33,1.952,10.81,1.4980000000000002,8.57,172.0,41.34,2016-05-20,0
1026,23.31,31.25,10.52,16.83,44.26,5.51,0.0,2.9189999999999996,13.08,2.18,12.3,1.732,11.56,201.0,33.2,2016-05-21,0
1027,22.77,30.97,9.59,18.52,42.21,7.88,0.0,3.807,13.08,2.928,13.05,2.354,11.56,221.0,28.49,2016-05-22,0
1028,23.53,31.79,11.27,16.1,37.91,6.63,0.0,3.832,13.83,3.028,11.56,2.414,10.81,216.0,31.97,2016-05-23,0
1029,24.54,31.5,17.02,14.0,23.88,6.25,0.0,4.468999999999999,16.83,3.674,13.8,2.9760000000000004,11.56,217.0,21.77,2016-05-24,0
1030,23.51,32.1,11.04,13.8,27.37,5.96,0.0,4.595,17.58,3.761,16.78,3.028,14.55,213.0,28.42,2016-05-25,0
1031,21.34,27.12,15.64,14.98,23.8,8.04,0.0,5.403,13.83,4.482,11.56,3.6180000000000003,10.06,239.0,22.37,2016-05-26,0
1032,19.33,28.51,4.83,18.7,38.37,8.89,0.0,2.825,12.33,2.197,10.81,1.7719999999999998,9.32,230.0,42.17,2016-05-27,0
1033,20.51,31.27,7.18,15.84,35.98,4.55,0.0,2.05,10.84,1.511,9.31,1.199,8.57,168.0,43.75,2016-05-28,0
1034,24.05,32.92,9.62,13.61,28.37,6.22,0.0,2.555,13.83,1.953,11.56,1.535,10.06,197.0,45.35,2016-05-29,0
1035,23.22,31.83,13.47,30.76,50.7,17.32,0.0,2.7260000000000004,15.33,2.077,13.8,1.6059999999999999,11.56,154.0,46.96,2016-05-30,0
1036,22.55,31.1,14.03,40.57,77.35,15.78,0.0,3.2030000000000003,13.08,2.556,11.56,2.035,9.32,170.0,44.83,2016-05-31,0
1037,18.41,25.72,12.95,54.62,86.9,28.14,14.6,2.509,9.34,1.859,8.57,1.4069999999999998,7.82,26.0,67.97,2016-06-01,0
1038,21.89,31.9,11.36,47.42,91.0,17.67,0.0,1.761,11.59,1.245,9.31,1.012,8.57,94.0,47.17,2016-06-02,0
1039,25.32,35.88,11.38,31.77,78.58,6.01,0.0,1.88,11.59,1.202,9.31,1.051,8.57,45.0,54.45,2016-06-03,0
1040,27.76,35.31,15.49,25.05,50.38,14.16,0.0,3.62,11.59,2.7230000000000003,10.06,2.186,8.57,107.0,42.44,2016-06-04,0
1041,27.32,34.77,16.83,30.58,57.22,17.89,0.0,2.937,16.83,2.246,15.29,1.86,13.06,173.0,56.52,2016-06-05,0
1042,28.78,36.83,18.35,26.53,51.8,13.74,0.0,2.383,10.84,1.739,9.31,1.476,8.57,125.0,62.7,2016-06-06,0
1043,29.41,36.87,23.41,24.89,37.0,12.72,0.0,3.722,16.83,2.9139999999999997,14.54,2.4,11.56,128.0,54.62,2016-06-07,0
1044,29.16,37.43,18.75,25.22,50.38,10.73,0.0,3.411,13.83,2.755,12.3,2.272,10.81,165.0,42.86,2016-06-08,0
1045,28.62,38.18,20.8,26.03,41.27,10.75,0.0,3.5589999999999997,13.83,2.818,12.3,2.305,10.81,209.0,56.87,2016-06-09,0
1046,29.04,38.92,18.51,26.39,46.2,10.67,0.0,2.1830000000000003,13.08,1.6059999999999999,9.31,1.31,7.82,181.0,60.16,2016-06-10,0
1047,26.59,34.63,18.41,35.67,53.52,19.99,0.0,3.097,14.58,2.401,13.05,1.932,10.06,189.0,38.09,2016-06-11,0
1048,28.3,36.5,17.86,30.94,64.43,13.55,0.0,3.109,15.33,2.444,14.54,1.973,12.31,201.0,40.31,2016-06-12,0
1049,28.12,35.34,17.11,18.72,33.73,9.37,0.0,3.37,13.08,2.603,11.56,2.1109999999999998,10.06,234.0,37.43,2016-06-13,0
1050,24.85,34.76,11.09,18.18,37.83,7.67,0.0,2.099,13.08,1.548,11.56,1.2670000000000001,10.06,227.0,41.75,2016-06-14,0
1051,26.6,37.63,11.74,14.2,27.49,5.85,0.0,3.056,13.08,2.3409999999999997,13.05,1.906,10.81,227.0,37.04,2016-06-15,0
1052,27.78,36.74,13.17,12.05,28.01,3.66,0.0,3.303,12.33,2.569,10.81,2.1069999999999998,9.32,217.0,35.49,2016-06-16,0
1053,27.13,39.09,9.93,10.42,24.14,3.43,0.0,2.247,10.09,1.621,8.57,1.379,7.82,266.0,50.83,2016-06-17,0
1054,28.79,41.53,11.37,8.47,20.63,1.57,0.0,2.165,12.33,1.464,14.54,1.229,14.55,353.0,58.95,2016-06-18,0
1055,30.89,39.4,17.88,16.27,31.65,6.08,0.0,3.12,10.09,2.339,8.57,1.9240000000000002,7.82,146.0,47.64,2016-06-19,0
1056,29.58,36.35,19.75,26.76,49.89,13.44,0.0,4.217,14.58,3.24,13.05,2.553,11.56,101.0,26.91,2016-06-20,0
1057,29.17,36.39,21.43,29.82,51.34,17.42,0.0,2.387,13.08,1.7209999999999999,11.56,1.3530000000000002,10.06,133.0,54.76,2016-06-21,0
1058,31.19,40.81,18.81,23.4,40.62,11.76,0.0,2.544,11.59,1.9369999999999998,10.81,1.53,9.32,173.0,55.74,2016-06-22,0
1059,30.53,40.17,19.58,24.96,39.02,12.63,0.0,2.53,10.84,1.96,10.06,1.619,9.32,287.0,66.23,2016-06-23,0
1060,29.25,38.42,21.42,33.29,78.45,14.75,0.4,2.7110000000000003,15.33,2.084,13.8,1.72,13.06,197.0,64.42,2016-06-24,0
1061,27.76,37.07,20.31,41.03,75.01,16.36,1.1,2.4090000000000003,14.58,1.8219999999999998,13.05,1.5519999999999998,10.06,47.0,66.62,2016-06-25,0
1062,25.98,33.84,17.71,45.1,80.6,26.23,0.0,2.463,12.33,1.735,11.56,1.446,9.32,43.0,57.8,2016-06-26,0
1063,26.75,35.31,18.17,44.19,75.0,19.67,0.0,2.91,10.84,2.21,9.31,1.8459999999999999,8.57,63.0,57.67,2016-06-27,0
1064,24.54,31.87,21.13,55.11,79.64,36.51,0.1,3.888,14.58,2.908,12.3,2.369,10.81,93.0,24.2,2016-06-28,0
1065,26.97,35.11,16.44,41.39,77.42,19.49,0.0,1.9569999999999999,8.59,1.286,7.82,1.099,6.324,99.0,45.68,2016-06-29,0
1066,28.64,35.64,20.58,32.99,52.71,13.7,0.0,2.717,11.59,1.96,10.81,1.619,9.32,142.0,39.25,2016-06-30,0
1067,23.22,30.2,18.57,61.8,95.8,32.08,2.5,2.127,11.59,1.5230000000000001,10.06,1.291,8.57,201.0,44.68,2016-07-01,0
1068,25.38,34.56,17.15,54.23,96.1,22.16,0.2,2.144,10.09,1.4809999999999999,9.31,1.276,7.82,261.0,60.11,2016-07-02,0
1069,28.88,38.49,15.64,30.33,65.48,12.57,0.0,2.8989999999999996,13.83,2.166,11.56,1.844,10.06,276.0,49.16,2016-07-03,0
1070,29.46,39.73,15.28,22.99,47.72,10.63,0.0,2.2430000000000003,10.84,1.665,10.06,1.452,8.57,277.0,48.83,2016-07-04,0
1071,30.06,40.35,14.98,21.65,41.39,11.25,0.0,2.384,10.09,1.81,9.31,1.571,7.82,254.0,40.49,2016-07-05,0
1072,30.81,39.39,21.0,25.85,45.63,12.54,0.0,3.661,12.33,2.943,11.56,2.47,9.32,229.0,36.48,2016-07-06,0
1073,29.64,38.09,20.92,30.28,48.07,15.46,0.0,3.227,11.59,2.5140000000000002,11.56,2.119,9.32,209.0,46.26,2016-07-07,0
1074,29.76,39.32,20.76,27.97,47.49,11.66,0.0,2.401,11.59,1.869,9.31,1.5859999999999999,7.82,232.0,63.11,2016-07-08,0
1075,30.12,39.41,21.3,27.63,42.21,12.64,0.0,2.9739999999999998,16.08,2.289,13.8,1.9269999999999998,12.31,157.0,42.21,2016-07-09,0
1076,31.77,40.32,19.9,23.36,50.6,9.04,0.0,2.9139999999999997,11.59,2.251,10.06,1.912,8.57,215.0,45.14,2016-07-10,0
1077,31.18,39.67,17.91,19.13,37.41,9.13,0.0,3.512,18.33,2.74,15.29,2.256,13.06,241.0,26.82,2016-07-11,0
1078,30.31,40.35,15.42,17.8,33.58,8.57,0.0,2.783,14.58,2.105,13.8,1.785,11.56,239.0,37.32,2016-07-12,0
1079,30.75,40.61,14.79,16.0,32.48,7.19,0.0,2.3209999999999997,10.84,1.63,10.06,1.403,8.57,305.0,52.77,2016-07-13,0
1080,31.64,41.62,18.13,14.93,30.73,5.8,0.0,2.309,9.34,1.609,8.57,1.429,7.072,305.0,48.9,2016-07-14,0
1081,30.03,40.29,21.43,23.13,36.36,10.48,0.0,3.1510000000000002,17.58,2.365,15.29,1.933,13.06,104.0,45.47,2016-07-15,0
1082,30.41,38.87,20.94,25.81,40.85,12.29,0.0,2.6069999999999998,13.08,1.923,12.3,1.626,10.06,147.0,44.85,2016-07-16,0
1083,30.34,38.62,21.1,27.87,59.49,12.92,1.6,1.9369999999999998,18.33,1.34,14.54,1.127,13.06,183.0,63.4,2016-07-17,0
1084,28.79,38.38,17.26,36.69,77.42,15.77,0.2,1.805,11.59,1.229,10.81,1.082,8.57,136.0,60.64,2016-07-18,0
1085,29.61,37.06,21.19,33.57,59.92,18.51,0.0,2.293,9.34,1.67,8.57,1.49,7.072,160.0,39.83,2016-07-19,0
1086,28.98,38.08,21.04,35.67,62.07,18.65,0.0,2.123,9.34,1.4569999999999999,7.82,1.311,7.82,334.0,63.69,2016-07-20,0
1087,29.55,39.44,18.09,33.94,64.39,14.69,0.0,1.8030000000000002,14.58,1.227,12.3,1.112,10.81,179.0,63.9,2016-07-21,0
1088,31.13,39.95,21.55,27.07,52.71,13.8,0.0,2.066,8.59,1.325,7.82,1.216,7.072,221.0,69.74,2016-07-22,0
1089,31.27,40.36,20.02,22.66,37.18,12.8,0.0,1.9040000000000001,10.09,1.178,10.06,1.084,9.32,246.0,62.07,2016-07-23,0
1090,30.25,40.29,19.67,30.14,73.95,12.86,5.3,2.463,18.33,1.764,14.54,1.546,12.31,274.0,56.45,2016-07-24,0
1091,29.97,38.29,19.4,35.6,71.89,16.12,0.0,2.544,9.34,1.774,8.57,1.476,6.324,96.0,68.57,2016-07-25,0
1092,29.24,36.39,24.21,37.8,53.68,22.05,0.2,3.1430000000000002,13.08,2.392,11.56,2.082,10.06,49.0,60.09,2016-07-26,0
1093,27.59,35.57,20.91,46.74,82.7,25.24,0.4,2.162,8.59,1.57,7.82,1.411,7.072,125.0,46.27,2016-07-27,0
1094,29.07,37.79,19.12,36.61,68.75,16.95,0.0,2.033,9.34,1.357,8.57,1.224,7.82,84.0,62.5,2016-07-28,0
1095,29.56,37.96,19.39,32.06,55.35,16.91,0.0,2.351,14.58,1.705,13.05,1.452,10.81,108.0,48.91,2016-07-29,0
1096,29.15,36.44,21.28,36.37,60.87,19.95,0.0,2.175,10.09,1.69,8.57,1.449,7.82,161.0,36.09,2016-07-30,0
1097,28.19,34.92,21.46,36.91,52.76,20.14,0.0,2.7460000000000004,16.08,2.076,13.8,1.765,11.56,129.0,60.99,2016-07-31,0
1098,26.23,36.03,19.74,53.11,90.0,24.01,2.2,2.665,11.59,1.935,10.06,1.7269999999999999,8.57,156.0,41.21,2016-08-01,0
1099,26.0,35.51,18.08,56.48,93.4,25.21,0.1,2.596,11.59,1.9709999999999999,10.81,1.6740000000000002,9.32,170.0,36.94,2016-08-02,0
1100,26.12,32.83,19.2,54.66,92.1,29.95,2.2,2.844,15.33,2.1590000000000003,13.8,1.893,12.31,173.0,27.33,2016-08-03,0
1101,26.81,34.66,20.88,48.71,69.54,23.39,0.0,3.696,13.83,2.926,12.3,2.546,11.56,170.0,29.35,2016-08-04,0
1102,28.1,36.9,18.09,46.57,90.9,20.55,0.7,2.3680000000000003,13.08,1.8219999999999998,12.3,1.5830000000000002,12.31,185.0,45.98,2016-08-05,0
1103,28.24,37.71,21.08,41.88,75.71,15.25,0.1,3.194,14.58,2.525,12.3,2.209,10.81,326.0,59.69,2016-08-06,0
1104,26.99,37.64,19.34,43.65,68.46,18.37,0.0,2.878,17.58,2.225,16.78,1.9069999999999998,14.55,324.0,65.35,2016-08-07,0
1105,26.26,37.23,18.53,50.66,80.4,18.58,8.3,2.452,13.08,1.8030000000000002,11.56,1.5630000000000002,10.06,296.0,63.47,2016-08-08,0
1106,26.34,33.52,18.82,53.36,91.9,27.67,0.0,2.521,11.59,2.009,11.56,1.706,9.32,200.0,30.54,2016-08-09,0
1107,25.14,31.3,19.28,63.67,94.9,38.0,10.5,2.6039999999999996,13.83,2.069,12.3,1.777,10.06,183.0,45.47,2016-08-10,0
1108,25.36,34.4,18.48,63.21,96.3,28.03,0.0,1.3519999999999999,11.59,0.973,10.81,0.828,8.57,304.0,39.93,2016-08-11,0
1109,27.6,37.91,18.21,49.49,91.6,14.56,3.1,2.541,13.83,2.03,11.56,1.6369999999999998,10.06,79.0,66.1,2016-08-12,0
1110,23.66,32.21,17.66,59.79,90.8,26.63,13.6,3.6239999999999997,14.58,2.9339999999999997,13.05,2.3280000000000003,10.81,6.0,64.48,2016-08-13,0
1111,22.59,30.78,17.41,62.83,90.1,30.3,1.5,1.665,15.33,1.239,13.8,0.8690000000000001,11.56,141.0,58.42,2016-08-14,0
1112,23.8,33.7,13.73,49.56,93.5,21.17,0.0,1.165,7.091,0.8690000000000001,6.3260000000000005,0.6729999999999999,5.5760000000000005,159.0,50.93,2016-08-15,0
1113,26.07,34.03,15.41,34.03,73.56,15.72,0.0,1.999,10.84,1.4,8.57,1.067,7.072,132.0,44.27,2016-08-16,0
1114,25.6,33.61,15.88,33.13,68.82,15.32,0.0,1.869,9.34,1.183,10.06,0.895,9.32,122.0,59.96,2016-08-17,0
1115,26.41,34.79,15.78,36.88,62.25,18.37,0.0,1.942,10.09,1.34,9.31,1.097,8.57,189.0,62.65,2016-08-18,0
1116,25.37,34.13,16.78,49.64,82.5,18.67,0.0,1.913,14.58,1.395,11.56,1.124,10.06,244.0,60.18,2016-08-19,0
1117,24.03,31.45,19.66,48.28,68.54,29.12,0.0,2.97,12.33,2.29,10.81,1.8840000000000001,9.32,233.0,63.37,2016-08-20,0
1118,21.44,27.95,16.63,71.14,95.0,43.47,18.2,2.708,10.84,1.8630000000000002,10.06,1.4569999999999999,7.82,99.0,51.67,2016-08-21,0
1119,21.66,30.81,15.23,70.84,97.0,35.74,5.3,1.804,14.58,1.178,13.8,0.938,10.81,184.0,61.13,2016-08-22,0
1120,25.13,32.49,17.25,55.19,92.0,20.27,0.0,2.987,10.09,2.379,9.31,1.776,7.82,190.0,40.51,2016-08-23,0
1121,23.29,31.21,15.17,54.98,95.1,24.34,0.0,2.0669999999999997,13.83,1.5930000000000002,13.05,1.2690000000000001,11.56,228.0,46.45,2016-08-24,0
1122,23.35,32.26,15.87,51.12,87.0,22.52,0.0,2.676,13.83,2.045,10.06,1.5759999999999998,9.32,130.0,67.4,2016-08-25,0
1123,22.76,31.4,14.17,56.6,92.1,25.08,0.5,1.999,13.08,1.505,11.56,1.21,10.06,171.0,65.13,2016-08-26,0
1124,23.05,31.64,17.77,65.35,94.1,28.89,0.0,1.825,15.33,1.3659999999999999,13.8,1.078,12.31,238.0,54.76,2016-08-27,0
1125,22.61,31.18,15.22,61.04,93.8,32.15,0.0,1.642,9.34,1.207,8.57,0.97,7.82,294.0,42.96,2016-08-28,0
1126,23.02,30.5,14.14,52.05,84.0,27.4,0.0,2.53,10.09,1.9040000000000001,10.06,1.474,7.82,94.0,50.21,2016-08-29,0
1127,22.62,28.1,15.64,56.24,77.0,37.16,0.0,3.165,10.09,2.379,8.57,1.854,7.072,94.0,50.56,2016-08-30,0
1128,22.8,29.29,18.74,63.66,88.8,40.06,0.0,2.481,8.59,1.88,8.57,1.492,7.82,90.0,43.4,2016-08-31,0
1129,21.91,28.46,18.15,73.83,91.4,45.11,4.7,1.5830000000000002,9.34,1.159,9.31,0.877,7.072,125.0,41.96,2016-09-01,0
1130,23.05,31.32,14.92,67.8,96.7,36.71,0.0,1.8319999999999999,10.09,1.439,9.31,1.103,7.82,172.0,41.18,2016-09-02,0
1131,24.94,32.26,17.4,60.35,92.5,28.68,0.0,2.114,7.84,1.6669999999999998,7.0729999999999995,1.207,7.072,169.0,24.74,2016-09-03,0
1132,27.49,34.24,21.42,46.67,68.43,22.05,0.0,3.498,11.59,2.807,9.31,2.186,8.57,164.0,16.8,2016-09-04,0
1133,28.13,34.84,23.33,44.53,60.8,23.62,0.0,4.294,11.59,3.437,10.81,2.6710000000000003,9.32,161.0,15.41,2016-09-05,0
1134,21.56,27.0,18.37,78.33,92.6,45.15,12.8,1.568,18.33,1.155,16.04,0.753,12.31,159.0,25.39,2016-09-06,0
1135,20.53,25.2,18.32,87.6,97.3,66.16,6.8,1.194,8.59,0.904,8.57,0.6679999999999999,7.072,193.0,31.88,2016-09-07,0
1136,21.69,27.67,18.24,76.38,91.9,48.81,0.0,2.003,7.091,1.253,7.0729999999999995,0.899,5.5760000000000005,197.0,33.47,2016-09-08,0
1137,23.21,33.97,14.01,57.81,97.5,11.21,0.0,1.465,8.59,0.991,7.82,0.71,6.324,298.0,42.02,2016-09-09,0
1138,22.0,29.2,14.51,54.35,90.8,28.76,0.0,2.4730000000000003,8.59,1.825,7.82,1.272,6.324,132.0,53.79,2016-09-10,0
1139,22.23,30.73,12.8,59.72,94.7,27.04,0.0,1.3119999999999998,8.59,0.892,7.82,0.605,7.072,148.0,36.11,2016-09-11,0
1140,23.47,31.99,16.0,50.54,79.25,23.32,0.4,2.8139999999999996,16.08,2.1630000000000003,13.05,1.631,10.81,215.0,48.82,2016-09-12,0
1141,22.03,31.22,13.01,51.85,93.5,17.87,0.0,1.111,7.84,0.74,7.82,0.531,6.324,231.0,53.07,2016-09-13,0
1142,22.49,32.23,10.42,48.76,84.7,19.41,0.8,1.9140000000000001,9.34,1.39,8.57,1.028,7.82,191.0,48.87,2016-09-14,0
1143,23.69,32.79,14.47,51.26,88.2,21.92,0.0,2.128,10.84,1.541,8.57,1.115,7.072,199.0,38.91,2016-09-15,0
1144,21.95,31.12,12.32,37.97,82.0,7.92,0.0,2.418,10.09,1.79,9.31,1.288,7.82,203.0,35.76,2016-09-16,0
1145,20.55,32.78,9.43,31.77,58.83,13.75,0.0,1.4769999999999999,7.84,1.048,7.0729999999999995,0.735,6.324,253.0,46.0,2016-09-17,0
1146,21.2,34.54,7.07,30.94,64.97,8.74,0.0,1.3619999999999999,7.84,0.9159999999999999,6.3260000000000005,0.67,6.324,289.0,52.31,2016-09-18,0
1147,22.26,35.15,9.11,27.78,52.42,9.93,0.0,1.484,5.593,1.004,5.579,0.7120000000000001,4.828,256.0,62.4,2016-09-19,0
1148,24.67,34.11,13.21,32.72,45.18,21.06,0.0,1.8430000000000002,9.34,1.3519999999999999,7.82,0.992,7.072,172.0,38.89,2016-09-20,0
1149,27.61,34.79,21.58,37.25,52.43,21.8,0.0,2.75,8.59,2.1959999999999997,7.82,1.656,6.324,166.0,28.73,2016-09-21,0
1150,25.68,33.91,15.97,43.96,84.5,20.17,2.0,2.998,11.59,2.401,10.06,1.8359999999999999,8.57,171.0,29.29,2016-09-22,0
1151,23.3,30.52,16.34,41.68,88.0,17.35,0.1,3.4730000000000003,13.08,2.699,11.56,2.066,10.06,225.0,32.23,2016-09-23,0
1152,18.89,27.73,9.93,46.27,81.8,23.23,0.0,2.184,19.08,1.561,13.8,1.173,12.31,236.0,41.52,2016-09-24,0
1153,19.87,28.88,12.28,33.56,49.12,16.3,0.0,3.782,10.84,2.911,9.31,2.225,8.57,56.0,69.2,2016-09-25,0
1154,16.31,22.71,11.47,52.42,93.7,25.94,6.9,3.0260000000000002,11.59,2.27,10.06,1.661,8.57,110.0,33.59,2016-09-26,0
1155,16.53,24.74,10.28,70.45,97.5,30.74,0.1,0.727,5.593,0.499,6.3260000000000005,0.322,5.5760000000000005,185.0,48.71,2016-09-27,0
1156,19.1,27.9,10.14,66.4,96.1,32.81,0.0,0.92,6.3420000000000005,0.595,5.579,0.40700000000000003,4.08,271.0,44.75,2016-09-28,0
1157,22.3,29.95,12.94,50.38,90.8,22.46,0.1,3.073,15.33,2.311,13.8,1.7519999999999998,11.56,105.0,35.61,2016-09-29,0
1158,18.45,25.07,14.07,81.8,97.3,48.99,16.4,2.075,11.59,1.579,10.06,1.2890000000000001,9.32,259.0,62.66,2016-09-30,0
1159,20.34,30.06,12.82,62.22,98.1,17.5,0.1,1.2819999999999998,5.593,0.856,5.579,0.6659999999999999,4.828,188.0,36.81,2016-10-01,0
1160,20.28,30.33,10.21,53.52,93.4,20.64,0.0,1.092,10.09,0.624,8.57,0.452,7.82,180.0,43.93,2016-10-02,0
1161,22.47,28.6,15.4,44.99,78.21,25.15,0.0,3.452,12.33,2.5989999999999998,11.56,1.993,9.32,232.0,32.03,2016-10-03,0
1162,19.75,26.33,11.35,29.09,52.39,13.4,0.0,4.115,13.08,3.239,10.81,2.522,9.32,228.0,20.96,2016-10-04,0
1163,17.61,27.51,7.66,38.82,71.44,16.65,0.0,2.451,10.09,1.686,9.31,1.2930000000000001,8.57,188.0,33.18,2016-10-05,0
1164,18.22,28.68,8.01,38.77,73.29,15.71,0.0,1.95,9.34,1.3159999999999998,7.82,1.001,7.072,197.0,40.06,2016-10-06,0
1165,17.45,24.84,11.2,38.09,61.34,22.58,0.0,4.269,12.33,3.299,10.06,2.524,9.32,85.0,60.36,2016-10-07,0
1166,18.75,25.45,12.68,61.61,83.2,40.46,0.0,2.447,9.34,1.786,8.57,1.3769999999999998,7.072,107.0,28.8,2016-10-08,0
1167,19.23,26.6,13.95,66.27,91.5,39.81,0.7,1.9469999999999998,7.84,1.341,6.3260000000000005,1.035,5.5760000000000005,155.0,59.55,2016-10-09,0
1168,19.41,29.02,9.82,63.66,100.0,29.66,0.0,1.248,8.59,0.789,7.0729999999999995,0.622,7.072,174.0,46.78,2016-10-10,0
1169,20.66,30.88,10.96,50.96,87.8,19.13,0.0,2.217,10.09,1.535,8.57,1.218,7.072,183.0,28.01,2016-10-11,0
1170,19.53,30.68,6.61,41.14,80.7,16.68,0.0,1.3969999999999998,7.091,0.735,6.3260000000000005,0.599,5.5760000000000005,184.0,54.47,2016-10-12,0
1171,20.01,29.58,10.65,39.46,64.51,13.76,0.0,1.4809999999999999,7.091,0.843,7.0729999999999995,0.6829999999999999,6.324,172.0,56.86,2016-10-13,0
1172,17.64,30.15,4.11,37.31,74.01,10.57,0.0,1.7269999999999999,9.34,0.985,8.57,0.768,7.072,172.0,42.68,2016-10-14,0
1173,19.66,32.5,6.39,28.95,53.41,11.51,0.0,2.024,11.59,1.314,10.06,1.054,9.32,188.0,40.82,2016-10-15,0
