,Air_TempC_Avg,Air_TempC_Max,Air_TempC_Min,Relative_Humidity_Avg,Relative_Humidity_Max,Relative_Humidity_Min,Ppt_mm_Tot,WS_ms_300cm_Avg,WS_ms_300cm_Max,WS_ms_150cm_Avg,WS_ms_150cm_Max,WS_ms_75cm_Avg,WS_ms_75cm_Max,WinDir_mean_Resultant,WinDir_Std_Dev,Date_datetime,frost
1734,21.35,27.05,16.85,71.36,98.7,34.82,9.6,2.968,12.39,2.124,11.84,1.496,10.07,242.0,38.54,2018-06-16,0
1735,23.53,29.92,15.28,41.32,76.47,20.55,0.0,2.7460000000000004,12.39,2.1,11.84,1.358,12.31,232.0,27.97,2018-06-17,0
1736,27.94,34.9,19.48,28.39,52.94,16.53,0.0,1.7819999999999998,7.86,1.082,8.02,0.588,6.336,220.0,33.24,2018-06-18,0
1737,29.96,37.14,19.88,21.67,49.11,6.14,0.0,2.573,11.64,2.02,10.31,1.3630000000000002,8.58,247.0,31.88,2018-06-19,0
1738,30.36,38.02,18.1,13.3,36.59,4.75,0.0,2.759,10.13,2.048,9.55,1.087,7.082999999999999,339.0,44.99,2018-06-20,0
1739,31.3,38.73,20.71,28.31,62.67,11.08,0.0,1.9080000000000001,16.92,1.3259999999999998,17.19,0.74,13.81,189.0,49.86,2018-06-21,0
1740,33.31,40.31,27.72,15.26,30.87,2.22,0.0,4.471,12.39,3.616,11.08,2.5340000000000003,9.32,218.0,30.68,2018-06-22,0
1741,32.15,39.9,20.32,9.11,17.97,3.97,0.0,3.1010000000000004,12.39,2.436,9.55,1.5919999999999999,8.58,254.0,36.82,2018-06-23,0
1742,30.79,38.0,20.46,14.9,26.23,9.09,0.0,2.8930000000000002,13.15,2.207,12.6,1.426,11.57,248.0,36.19,2018-06-24,0
1743,29.99,37.82,19.66,19.95,31.28,12.6,0.0,1.8459999999999999,7.86,1.2570000000000001,6.492000000000001,0.547,6.336,222.0,62.25,2018-06-25,0
1744,33.3,40.46,27.99,18.82,32.38,6.0,0.0,3.1460000000000004,15.41,2.449,13.37,1.431,9.32,194.0,45.78,2018-06-26,0
1745,32.92,39.67,24.81,16.73,29.75,6.93,0.0,2.716,12.39,2.109,11.08,1.195,8.58,186.0,45.21,2018-06-27,0
1746,33.17,39.52,26.95,16.8,28.68,8.72,0.0,3.111,11.64,2.456,11.08,1.4580000000000002,7.082999999999999,178.0,29.05,2018-06-28,0
1747,28.61,35.8,22.88,26.69,46.65,12.93,0.0,3.8160000000000003,16.16,3.0989999999999998,16.42,2.057,13.81,258.0,45.18,2018-06-29,0
1748,27.27,34.47,19.33,29.28,52.69,12.49,0.1,2.555,12.39,1.929,11.84,1.209,8.58,278.0,52.84,2018-06-30,0
1749,29.29,37.61,17.39,17.66,48.52,5.69,0.0,1.921,13.9,1.355,11.84,0.711,7.83,277.0,56.3,2018-07-01,0
1750,30.07,37.34,19.8,11.79,27.07,6.66,0.0,2.329,15.41,1.6030000000000002,12.6,0.9490000000000001,8.58,214.0,34.63,2018-07-02,0
1751,30.81,37.33,21.75,14.61,27.72,8.2,0.0,1.7819999999999998,7.86,1.177,7.256,0.601,6.336,227.0,43.76,2018-07-03,0
1752,31.19,38.53,25.69,17.48,27.91,9.94,0.0,2.5839999999999996,12.39,1.8659999999999999,10.31,1.0170000000000001,8.58,151.0,69.67,2018-07-04,0
1753,29.17,35.42,21.88,32.14,73.14,22.13,1.9,4.022,17.67,2.8489999999999998,13.37,1.682,9.32,114.0,21.89,2018-07-05,0
1754,27.45,33.72,21.51,41.55,66.28,21.67,0.0,3.947,10.88,2.909,10.31,1.733,7.83,122.0,21.32,2018-07-06,0
1755,26.31,33.48,20.71,44.38,64.57,22.6,0.0,2.213,11.64,1.643,10.31,0.87,7.082999999999999,136.0,64.64,2018-07-07,0
1756,25.88,31.6,19.02,44.46,76.11,25.68,1.7,2.359,10.88,1.6059999999999999,9.55,0.868,7.082999999999999,118.0,32.97,2018-07-08,0
1757,23.88,31.3,18.71,59.31,93.9,29.01,17.7,1.9480000000000002,12.39,1.4140000000000001,11.08,0.813,7.83,134.0,49.3,2018-07-09,0
1758,24.1,30.52,18.55,63.15,95.8,34.93,0.0,1.806,9.37,1.204,8.78,0.626,6.336,142.0,53.85,2018-07-10,0
1759,23.53,32.36,17.95,66.47,97.3,30.53,11.8,1.754,13.15,1.287,11.08,0.7959999999999999,9.32,208.0,44.04,2018-07-11,0
1760,23.79,32.79,18.34,67.92,98.0,33.21,0.0,1.413,10.13,1.02,8.02,0.502,7.082999999999999,303.0,50.76,2018-07-12,0
1761,25.75,32.22,20.02,56.95,87.1,32.86,0.0,1.56,11.64,1.133,11.08,0.639,9.32,239.0,39.98,2018-07-13,0
1762,25.43,32.24,20.34,55.53,82.6,29.72,0.0,1.912,9.37,1.367,8.02,0.748,5.5889999999999995,227.0,52.5,2018-07-14,0
1763,26.22,33.96,20.05,56.78,88.6,27.97,3.3,2.416,13.9,1.781,11.84,1.1340000000000001,9.32,199.0,41.53,2018-07-15,0
1764,23.89,32.4,18.71,66.1,94.9,31.44,0.1,1.65,13.15,1.155,11.84,0.732,9.32,184.0,34.07,2018-07-16,0
1765,26.26,33.59,17.53,50.06,91.1,22.48,0.0,1.577,10.13,0.9890000000000001,9.55,0.5579999999999999,8.58,216.0,40.12,2018-07-17,0
1766,29.55,36.63,19.42,33.6,71.26,17.43,0.0,1.814,7.105,1.247,7.256,0.7120000000000001,5.5889999999999995,248.0,47.33,2018-07-18,0
1767,31.23,39.3,21.88,28.56,53.61,12.32,0.0,1.837,11.64,1.197,10.31,0.645,7.83,232.0,65.67,2018-07-19,0
1768,32.01,39.45,22.76,24.44,53.47,9.07,0.0,2.01,11.64,1.3230000000000002,8.78,0.672,9.32,132.0,55.67,2018-07-20,0
1769,31.64,38.37,22.52,22.19,37.49,12.65,0.0,1.989,7.86,1.318,7.256,0.737,6.336,207.0,38.9,2018-07-21,0
1770,32.94,40.06,20.69,21.59,48.92,10.07,0.0,1.932,7.86,1.33,7.256,0.695,5.5889999999999995,193.0,62.54,2018-07-22,0
1771,32.16,40.37,21.59,19.93,39.64,10.56,0.0,2.292,11.64,1.446,11.08,0.775,7.83,128.0,44.52,2018-07-23,0
1772,29.58,36.85,23.43,33.52,62.91,16.09,0.9,1.9609999999999999,8.62,1.403,7.256,0.698,5.5889999999999995,281.0,68.17,2018-07-24,0
1773,30.33,38.85,22.92,34.87,70.52,15.36,0.6,1.851,10.88,1.291,11.08,0.6459999999999999,7.082999999999999,302.0,61.22,2018-07-25,0
1774,27.6,36.16,18.09,48.95,97.8,23.34,15.5,2.86,16.92,2.115,15.66,1.216,10.82,45.0,68.32,2018-07-26,0
1775,23.42,31.04,17.9,70.75,98.4,36.04,5.8,1.827,13.9,1.165,11.08,0.546,7.83,21.0,51.76,2018-07-27,0
1776,26.36,33.63,19.32,50.98,84.9,23.55,0.0,1.511,6.35,0.924,5.728,0.24,4.842,321.0,54.84,2018-07-28,0
1777,29.28,37.38,21.23,39.21,71.13,19.69,0.0,1.275,6.35,0.6659999999999999,5.728,0.308,4.842,225.0,48.21,2018-07-29,0
1778,27.79,38.23,20.2,43.2,85.4,17.36,5.5,1.972,13.15,1.291,11.08,0.73,9.32,160.0,67.26,2018-07-30,0
1779,26.1,32.02,20.25,54.16,84.9,32.76,0.0,1.781,7.86,1.095,7.256,0.5429999999999999,5.5889999999999995,199.0,45.15,2018-07-31,0
1780,27.58,34.86,21.06,47.23,76.92,23.06,0.0,1.76,6.35,1.127,5.728,0.532,4.842,225.0,41.59,2018-08-01,0
1781,28.67,36.92,19.54,36.03,66.26,17.26,0.0,1.5959999999999999,9.37,1.04,8.02,0.536,6.336,244.0,44.38,2018-08-02,0
1782,29.31,35.87,22.57,34.14,58.02,20.57,0.0,2.221,12.39,1.6380000000000001,10.31,0.845,7.83,247.0,54.3,2018-08-03,0
1783,30.18,37.75,21.41,35.68,68.18,13.48,0.0,2.006,8.62,1.419,7.256,0.6659999999999999,6.336,165.0,49.25,2018-08-04,0
1784,31.97,37.84,26.39,26.88,43.91,17.96,0.0,2.575,9.37,1.923,8.02,1.026,6.336,173.0,35.28,2018-08-05,0
1785,29.74,36.46,21.4,30.47,47.58,19.91,0.0,1.798,7.86,1.237,7.256,0.568,5.5889999999999995,225.0,57.46,2018-08-06,0
1786,29.94,36.67,21.53,28.39,49.98,17.34,0.0,2.34,8.62,1.636,8.02,0.92,6.336,197.0,38.66,2018-08-07,0
1787,27.95,37.28,21.56,35.84,64.12,15.07,1.3,2.1519999999999997,13.9,1.521,11.08,0.805,8.58,184.0,50.18,2018-08-08,0
1788,24.79,28.75,19.84,50.21,80.3,33.23,0.0,1.579,7.86,1.068,6.492000000000001,0.40700000000000003,4.842,256.0,44.66,2018-08-09,0
1789,23.02,28.23,18.66,60.96,94.2,34.27,1.0,1.4769999999999999,8.62,0.961,8.02,0.39299999999999996,6.336,170.0,47.3,2018-08-10,0
1790,24.51,32.11,18.42,44.24,61.88,21.88,0.0,2.234,11.64,1.621,9.55,0.785,7.83,63.0,58.96,2018-08-11,0
1791,23.55,31.1,15.03,49.38,79.83,27.8,0.0,1.7209999999999999,9.37,1.227,7.256,0.598,6.336,182.0,53.05,2018-08-12,0
1792,26.87,34.1,18.66,39.85,68.93,21.33,0.0,2.2769999999999997,8.62,1.69,8.02,0.877,5.5889999999999995,215.0,29.86,2018-08-13,0
1793,29.05,36.25,22.01,33.07,57.55,16.23,0.0,2.772,11.64,2.0980000000000003,10.31,1.232,7.83,197.0,41.68,2018-08-14,0
1794,28.64,35.14,22.35,35.27,53.36,19.84,0.0,2.528,12.39,1.817,11.84,0.963,8.58,178.0,47.84,2018-08-15,0
1795,27.54,35.9,20.38,42.63,75.57,21.35,1.4,2.7510000000000003,15.41,2.059,14.13,1.235,10.07,203.0,42.5,2018-08-16,0
1796,26.44,34.75,18.09,52.75,86.9,28.96,0.0,1.932,10.88,1.469,8.78,0.8320000000000001,7.83,212.0,46.26,2018-08-17,0
1797,27.9,36.86,21.4,46.96,74.94,21.8,0.6,1.874,10.13,1.415,8.78,0.737,7.83,258.0,46.28,2018-08-18,0
1798,29.09,37.88,19.66,36.91,77.35,10.19,0.0,1.631,8.62,1.126,7.256,0.47100000000000003,5.5889999999999995,90.0,69.85,2018-08-19,0
1799,28.66,34.68,23.3,38.94,54.0,28.51,0.0,2.322,10.13,1.62,8.78,0.853,7.83,152.0,39.34,2018-08-20,0
1800,28.73,35.32,19.74,39.7,82.6,17.94,1.0,3.612,15.41,2.84,13.37,1.8219999999999998,10.82,183.0,30.13,2018-08-21,0
1801,25.3,34.42,18.74,57.3,92.7,21.22,3.1,2.38,10.13,1.819,9.55,0.9159999999999999,6.336,332.0,58.85,2018-08-22,0
1802,23.61,31.13,18.11,66.68,95.3,32.5,3.8,1.653,7.86,1.181,7.256,0.562,6.336,278.0,52.03,2018-08-23,0
1803,25.45,32.72,18.43,55.62,89.1,29.28,0.0,1.6640000000000001,8.62,1.171,6.492000000000001,0.624,5.5889999999999995,232.0,34.95,2018-08-24,0
1804,26.89,33.58,20.49,45.26,67.52,25.93,0.0,1.982,8.62,1.403,8.02,0.8079999999999999,6.336,230.0,44.66,2018-08-25,0
1805,28.57,35.49,21.41,39.1,62.24,21.75,0.0,1.85,10.13,1.3719999999999999,8.78,0.826,7.082999999999999,238.0,37.7,2018-08-26,0
1806,28.75,36.06,20.11,35.72,64.66,19.19,0.0,2.474,11.64,1.8880000000000001,9.55,1.177,7.83,253.0,36.3,2018-08-27,0
1807,28.8,36.27,19.04,22.69,49.62,7.95,0.0,1.9080000000000001,13.15,1.365,8.02,0.67,7.082999999999999,302.0,52.49,2018-08-28,0
1808,28.67,37.05,18.12,22.95,41.61,11.03,0.0,2.043,10.88,1.412,8.78,0.7829999999999999,7.082999999999999,206.0,55.76,2018-08-29,0
1809,29.88,36.83,21.13,27.79,50.36,15.99,0.0,2.173,9.37,1.571,8.78,0.938,6.336,186.0,54.26,2018-08-30,0
1810,29.69,37.08,19.29,27.73,51.37,13.8,0.0,2.2030000000000003,9.37,1.574,7.256,0.9209999999999999,6.336,200.0,34.7,2018-08-31,0
1811,25.92,30.16,20.34,39.15,60.71,29.56,0.0,3.415,14.66,2.611,12.6,1.5719999999999998,8.58,318.0,65.51,2018-09-01,0
1812,23.02,29.54,18.7,51.63,79.29,26.04,0.3,1.959,10.88,1.337,9.55,0.715,7.082999999999999,271.0,55.54,2018-09-02,0
1813,22.78,30.15,15.75,46.03,74.01,27.43,0.0,1.618,8.62,1.013,8.02,0.5579999999999999,5.5889999999999995,278.0,43.58,2018-09-03,0
1814,24.75,32.72,14.83,38.89,71.14,18.1,0.0,1.69,8.62,1.042,8.02,0.575,5.5889999999999995,240.0,43.65,2018-09-04,0
1815,25.04,34.88,15.54,40.04,86.9,18.1,1.0,2.093,12.39,1.4369999999999998,11.08,0.8320000000000001,7.83,194.0,58.77,2018-09-05,0
1816,20.94,27.42,17.21,74.88,98.8,40.0,3.7,1.258,7.86,0.742,6.492000000000001,0.31,4.842,349.0,36.79,2018-09-06,0
1817,21.38,27.63,16.23,69.99,96.7,39.03,4.2,0.853,6.35,0.479,4.9639999999999995,0.214,4.842,271.0,47.1,2018-09-07,0
1818,23.24,30.11,14.7,55.51,94.3,28.05,0.0,1.5130000000000001,6.35,1.073,5.728,0.51,4.842,198.0,56.45,2018-09-08,0
1819,25.41,32.8,19.56,44.27,62.71,24.7,0.0,2.376,13.9,1.7619999999999998,11.08,0.996,8.58,205.0,45.16,2018-09-09,0
1820,26.31,34.51,16.34,39.51,79.58,15.42,0.0,1.369,9.37,0.894,7.256,0.45399999999999996,6.336,183.0,50.61,2018-09-10,0
1821,27.21,33.37,17.91,37.75,68.52,21.85,0.0,2.162,8.62,1.621,8.78,0.955,6.336,189.0,42.65,2018-09-11,0
1822,29.07,35.46,21.69,27.04,45.81,14.02,0.0,2.2840000000000003,10.88,1.73,9.55,1.051,7.082999999999999,201.0,38.73,2018-09-12,0
1823,29.15,36.09,19.9,24.02,43.95,13.71,0.0,2.299,10.13,1.709,8.02,1.022,6.336,199.0,37.56,2018-09-13,0
1824,28.69,35.93,20.77,27.37,42.68,14.3,0.0,2.481,10.13,1.8730000000000002,8.78,1.145,6.336,171.0,42.51,2018-09-14,0
1825,26.71,33.19,19.11,39.33,65.33,20.5,0.0,2.02,8.62,1.456,8.02,0.818,5.5889999999999995,161.0,43.59,2018-09-15,0
1826,25.75,32.94,17.93,46.21,77.78,25.59,0.0,1.8719999999999999,7.86,1.401,7.256,0.7340000000000001,5.5889999999999995,220.0,48.93,2018-09-16,0
1827,26.64,34.24,18.4,46.07,74.54,25.04,0.0,2.165,9.37,1.656,9.55,1.006,7.082999999999999,200.0,37.51,2018-09-17,0
1828,27.1,34.26,20.86,49.37,76.79,27.62,0.0,2.4459999999999997,9.37,1.844,8.78,1.112,7.83,190.0,41.98,2018-09-18,0
1829,26.26,33.19,18.85,51.59,91.4,26.89,12.3,3.2889999999999997,10.88,2.575,9.55,1.7109999999999999,7.83,194.0,37.0,2018-09-19,0
1830,18.96,22.67,16.08,91.2,97.0,73.43,9.4,1.138,7.105,0.672,5.728,0.36,4.842,284.0,46.91,2018-09-20,0
1831,21.46,29.47,15.2,66.7,99.3,31.2,0.1,1.493,8.62,1.042,7.256,0.6459999999999999,6.336,54.0,34.96,2018-09-21,0
1832,20.6,26.88,13.66,58.04,94.5,30.61,0.0,1.2209999999999999,7.105,0.7909999999999999,5.728,0.37799999999999995,4.842,216.0,36.58,2018-09-22,0
1833,21.33,28.46,13.17,48.75,86.9,26.4,0.0,1.138,5.595,0.5710000000000001,5.728,0.27399999999999997,4.095,195.0,43.89,2018-09-23,0
1834,23.61,32.37,12.6,38.47,81.3,12.67,0.0,1.258,5.595,0.726,4.9639999999999995,0.35200000000000004,4.095,242.0,48.48,2018-09-24,0
1835,25.2,33.3,17.02,38.43,66.48,20.68,0.1,1.6469999999999998,10.88,1.04,8.78,0.516,6.336,287.0,64.93,2018-09-25,0
1836,21.27,27.62,16.55,56.19,78.05,37.58,0.0,1.845,7.86,1.263,6.492000000000001,0.561,4.842,56.0,64.61,2018-09-26,0
1837,23.28,31.55,12.99,48.88,90.3,24.33,0.0,1.67,6.35,1.166,6.492000000000001,0.677,5.5889999999999995,211.0,35.63,2018-09-27,0
1838,26.34,33.34,19.74,27.67,44.94,13.99,0.0,2.0269999999999997,7.105,1.361,6.492000000000001,0.74,4.842,201.0,41.83,2018-09-28,0
1839,27.07,32.7,20.06,27.3,40.28,17.7,0.0,2.7110000000000003,8.62,2.04,7.256,1.329,6.336,187.0,27.62,2018-09-29,0
1840,25.95,32.37,18.32,29.38,50.71,14.02,0.0,2.396,11.64,1.732,9.55,1.063,7.83,199.0,28.72,2018-09-30,0
1841,25.31,31.16,19.28,48.37,95.1,26.11,2.0,3.312,10.13,2.571,8.78,1.714,7.082999999999999,176.0,23.61,2018-10-01,0
1842,23.89,30.59,18.37,64.57,95.0,34.41,1.0,1.584,9.37,1.141,7.256,0.611,6.336,197.0,30.01,2018-10-02,0
1843,24.6,31.2,19.18,42.31,69.67,16.02,0.0,2.6310000000000002,10.88,1.94,8.78,1.15,7.83,242.0,22.35,2018-10-03,0
1844,24.53,31.34,16.9,39.28,67.51,22.68,0.0,1.905,11.64,1.286,11.08,0.632,10.07,225.0,30.53,2018-10-04,0
1845,25.01,31.11,17.4,29.28,49.45,16.37,0.0,2.572,12.39,1.9340000000000002,11.08,1.0859999999999999,9.32,250.0,28.84,2018-10-05,0
1846,23.7,30.21,15.66,27.73,42.9,17.92,0.0,3.175,12.39,2.412,11.08,1.575,9.32,227.0,28.02,2018-10-06,0
1847,20.61,27.63,14.82,46.36,79.75,27.37,1.1,3.5,13.15,2.798,11.08,1.784,9.32,216.0,33.14,2018-10-07,0
1848,13.46,18.17,9.04,63.34,87.8,33.28,0.6,2.148,10.13,1.641,8.78,0.831,7.082999999999999,221.0,43.07,2018-10-08,0
1849,14.44,20.78,7.0,53.78,95.4,21.48,0.0,2.167,13.15,1.666,11.08,1.004,10.07,256.0,27.42,2018-10-09,0
1850,16.99,23.21,8.22,34.75,55.38,22.07,0.0,2.399,10.13,1.784,8.78,1.053,7.082999999999999,215.0,28.89,2018-10-10,0
1851,18.64,24.23,10.75,42.84,57.25,29.27,0.0,1.7819999999999998,8.62,1.3219999999999998,6.492000000000001,0.7440000000000001,5.5889999999999995,219.0,31.87,2018-10-11,0
1852,15.0,19.25,13.23,85.0,98.5,46.61,8.7,0.7170000000000001,6.35,0.474,5.728,0.214,4.842,264.0,40.02,2018-10-12,0
1853,16.16,21.55,12.48,82.4,98.1,54.66,0.5,2.097,10.13,1.5530000000000002,9.55,0.875,7.082999999999999,217.0,19.61,2018-10-13,0
1854,17.0,22.3,11.79,60.03,94.0,30.52,0.0,1.871,10.88,1.5230000000000001,10.31,0.873,7.83,247.0,18.53,2018-10-14,0
1855,8.92,14.92,6.57,60.74,76.11,50.38,0.0,2.565,9.37,2.035,8.02,0.64,8.58,91.0,40.46,2018-10-15,0
1856,7.7,10.41,6.05,61.58,76.24,46.7,0.0,2.0469999999999997,9.37,1.709,7.256,0.40700000000000003,5.5889999999999995,79.0,45.53,2018-10-16,0
1857,10.63,14.05,6.15,65.34,80.1,54.03,0.0,1.2009999999999998,7.86,1.077,8.78,0.35700000000000004,7.082999999999999,118.0,39.79,2018-10-17,0
1858,10.21,11.9,8.78,87.0,96.4,69.47,4.4,0.8420000000000001,6.35,0.5579999999999999,5.728,0.159,4.842,85.0,30.72,2018-10-18,0
1859,14.24,20.07,9.46,81.3,96.6,58.55,0.0,0.573,7.86,0.43,6.492000000000001,0.192,6.336,8.0,27.62,2018-10-19,0
1860,16.83,24.21,10.61,51.93,88.7,25.34,0.0,2.779,12.39,1.975,10.31,1.065,7.83,119.0,23.1,2018-10-20,0
1861,15.6,20.26,11.98,61.33,80.9,45.23,0.0,1.166,6.35,0.746,4.9639999999999995,0.23800000000000002,4.095,132.0,57.5,2018-10-21,0
1862,16.51,23.51,10.93,75.98,96.9,48.33,1.0,0.8420000000000001,6.35,0.525,5.728,0.276,4.095,197.0,48.56,2018-10-22,0
1863,14.29,16.7,12.17,93.3,99.4,75.93,35.0,1.103,10.13,0.6709999999999999,8.78,0.314,6.336,331.0,37.8,2018-10-23,0
1864,15.88,21.79,11.76,73.05,98.7,43.67,0.4,1.315,9.37,1.042,8.02,0.5429999999999999,7.082999999999999,256.0,29.73,2018-10-24,0
1865,14.95,22.8,8.79,63.8,96.4,24.42,0.0,1.024,9.37,0.677,6.492000000000001,0.285,4.842,344.0,47.34,2018-10-25,0
1866,15.36,23.03,8.95,54.91,83.7,25.87,0.0,1.42,7.105,0.981,5.728,0.397,4.095,335.0,48.43,2018-10-26,0
1867,15.93,25.82,8.31,51.58,86.1,17.82,0.0,1.3,6.35,0.91,4.9639999999999995,0.271,4.095,302.0,54.27,2018-10-27,0
1868,16.84,26.12,7.5,51.45,86.7,24.57,0.0,1.186,4.84,0.713,4.2,0.182,3.3480000000000003,213.0,45.31,2018-10-28,0
1869,19.66,26.63,9.85,39.23,76.75,20.98,0.0,2.781,8.62,2.048,8.78,1.264,7.082999999999999,237.0,24.13,2018-10-29,0
1870,18.19,21.9,15.18,47.42,59.12,34.87,0.0,2.577,10.13,1.8869999999999998,9.55,1.217,7.83,235.0,21.71,2018-10-30,0
1871,11.92,17.13,5.58,68.51,86.0,36.64,2.7,2.792,13.9,2.186,12.6,1.101,7.83,328.0,40.57,2018-10-31,0
1872,9.6,17.99,3.46,59.77,95.1,21.23,0.0,1.2590000000000001,8.62,0.8320000000000001,7.256,0.345,5.5889999999999995,344.0,46.03,2018-11-01,0
1873,12.4,20.26,2.49,44.94,84.5,21.9,0.0,1.5219999999999998,7.105,0.958,7.256,0.522,4.842,237.0,38.72,2018-11-02,0
1874,13.56,22.07,5.8,42.75,77.15,21.76,0.0,1.484,9.37,0.873,8.02,0.425,6.336,342.0,53.91,2018-11-03,0
1875,13.64,19.94,4.21,32.19,60.35,20.67,0.0,1.984,7.105,1.4240000000000002,6.492000000000001,0.963,5.5889999999999995,236.0,31.29,2018-11-04,0
1876,18.34,23.74,10.28,29.2,47.55,22.41,0.0,3.4539999999999997,13.15,2.6510000000000002,10.31,1.8940000000000001,10.07,240.0,26.35,2018-11-05,0
1877,19.27,24.35,10.32,28.55,52.0,20.56,0.0,3.528,12.39,2.766,11.08,2.037,9.32,243.0,22.77,2018-11-06,0
1878,18.25,24.19,8.35,31.04,60.69,17.58,0.0,2.238,11.64,1.605,9.55,1.075,7.83,245.0,30.08,2018-11-07,0
1879,17.8,23.45,9.8,27.52,53.22,16.48,0.0,3.3089999999999997,12.39,2.546,11.08,1.6780000000000002,7.83,266.0,40.41,2018-11-08,0
1880,9.9,14.88,3.28,52.78,80.6,24.18,0.0,2.52,8.62,1.7109999999999999,7.256,0.98,5.5889999999999995,88.0,50.48,2018-11-09,0
1881,9.45,15.66,1.99,58.46,84.5,42.16,0.0,1.379,6.35,0.898,5.728,0.544,4.095,221.0,35.77,2018-11-10,0
1882,12.92,19.27,5.97,41.58,80.3,19.13,0.0,3.324,16.16,2.455,14.13,1.642,11.57,252.0,35.65,2018-11-11,0
1883,2.81,9.01,-3.38,43.38,66.08,25.04,0.0,2.5789999999999997,9.37,1.8730000000000002,8.78,1.037,7.082999999999999,7.0,37.48,2018-11-12,1
1884,0.67,8.36,-8.61,44.45,81.9,22.13,0.0,1.085,7.105,0.606,6.492000000000001,0.35600000000000004,4.842,277.0,57.52,2018-11-13,1
1885,3.98,14.49,-5.15,39.01,63.89,18.65,0.0,0.9840000000000001,6.35,0.45299999999999996,5.728,0.179,4.842,241.0,54.19,2018-11-14,1
1886,6.88,17.37,-2.4,35.82,62.91,17.1,0.0,1.15,4.84,0.653,4.2,0.21600000000000003,3.3480000000000003,279.0,55.24,2018-11-15,1
1887,8.28,18.04,-2.52,29.95,61.53,11.55,0.0,1.361,5.595,0.752,4.9639999999999995,0.312,4.095,219.0,38.9,2018-11-16,1
1888,11.36,20.2,0.49,23.44,43.34,12.13,0.0,1.8219999999999998,7.86,1.225,6.492000000000001,0.691,5.5889999999999995,235.0,31.33,2018-11-17,0
1889,12.2,19.18,5.65,28.28,42.9,15.84,0.0,2.206,8.62,1.483,7.256,0.897,5.5889999999999995,219.0,21.12,2018-11-18,0
1890,8.65,17.67,0.33,29.99,56.87,15.12,0.0,1.706,7.105,1.195,6.492000000000001,0.462,4.842,325.0,43.98,2018-11-19,0
1891,8.58,17.61,-1.67,37.98,64.89,21.94,0.0,0.9129999999999999,5.595,0.55,4.9639999999999995,0.21100000000000002,4.095,93.0,49.49,2018-11-20,1
1892,10.22,18.98,1.38,47.56,77.7,24.81,0.0,0.9390000000000001,4.84,0.47100000000000003,4.2,0.14800000000000002,4.095,266.0,51.12,2018-11-21,0
1893,10.71,15.96,3.09,54.14,81.2,40.4,0.0,1.6130000000000002,8.62,1.0659999999999998,8.02,0.609,6.336,225.0,32.16,2018-11-22,0
1894,10.92,17.94,1.73,40.36,74.52,17.93,0.0,1.795,10.13,1.218,10.31,0.67,7.83,238.0,45.77,2018-11-23,0
1895,11.53,19.46,0.29,38.09,71.94,19.18,0.0,3.437,16.16,2.6430000000000002,14.13,1.9269999999999998,11.57,242.0,21.25,2018-11-24,0
1896,9.08,15.56,0.69,24.23,49.69,9.96,0.0,2.7110000000000003,10.13,1.965,8.78,0.9940000000000001,7.082999999999999,329.0,46.89,2018-11-25,0
1897,5.44,14.38,-3.15,33.58,56.05,19.78,0.0,1.0090000000000001,4.84,0.46,4.2,0.152,3.3480000000000003,245.0,57.87,2018-11-26,1
1898,7.05,17.35,-3.38,36.17,60.32,18.66,0.0,1.2990000000000002,5.595,0.684,4.9639999999999995,0.276,4.095,239.0,52.7,2018-11-27,1
1899,12.62,21.01,0.93,30.37,69.0,13.61,0.0,2.7489999999999997,13.15,2.024,11.84,1.422,9.32,235.0,28.35,2018-11-28,0
1900,15.34,20.42,11.11,23.95,36.75,16.77,0.0,2.82,9.37,2.04,8.78,1.3659999999999999,7.082999999999999,237.0,23.91,2018-11-29,0
1901,10.58,14.89,6.05,48.63,86.1,33.0,0.4,4.61,19.19,3.705,17.95,2.698,14.55,257.0,25.1,2018-11-30,0
1902,9.37,14.4,5.06,47.36,74.17,31.29,0.0,3.6060000000000003,10.88,2.8819999999999997,9.55,2.142,8.58,246.0,20.65,2018-12-01,0
1903,8.81,11.4,5.03,48.61,63.17,36.16,0.0,3.358,13.9,2.677,12.6,1.8869999999999998,10.07,263.0,28.87,2018-12-02,0
1904,5.25,12.17,-3.66,49.1,78.7,29.14,0.0,1.327,5.595,0.7709999999999999,4.9639999999999995,0.34600000000000003,4.095,258.0,55.67,2018-12-03,1
1905,4.92,12.82,-3.59,41.16,75.34,23.31,0.0,1.8319999999999999,8.62,1.328,8.02,0.595,5.5889999999999995,343.0,30.8,2018-12-04,1
1906,7.05,14.34,-2.1,37.95,61.32,25.92,0.0,1.109,6.35,0.73,5.728,0.314,4.095,331.0,56.22,2018-12-05,1
1907,10.89,17.32,4.83,53.59,91.0,33.1,3.2,1.32,14.66,0.978,12.6,0.621,9.32,193.0,29.19,2018-12-06,0
1908,9.11,11.75,7.2,90.5,97.6,78.84,2.5,0.961,7.86,0.631,7.256,0.34700000000000003,5.5889999999999995,265.0,45.41,2018-12-07,0
1909,8.36,13.58,4.8,84.4,97.4,56.6,0.6,1.043,5.595,0.6859999999999999,5.728,0.364,4.842,236.0,39.13,2018-12-08,0
1910,6.97,13.64,2.15,64.6,98.7,30.69,0.0,1.229,6.35,0.769,4.9639999999999995,0.27,4.095,340.0,21.62,2018-12-09,0
